,team,period,outcome,x0,y0,x1,y1,possession,id_match
16884,Argentina,1,Complete,57.0,60.0,83.0,64.0,78-Argentina,18
16885,Argentina,1,Complete,81.0,70.0,76.0,66.0,78-Argentina,18
16886,Argentina,1,Incomplete,82.0,76.0,94.0,74.0,78-Argentina,18
16887,Croatia,1,Incomplete,27.0,7.0,29.0,8.0,78-Croatia,18
16888,Croatia,1,Complete,25.0,5.0,23.0,18.0,79-Croatia,18
16889,Croatia,1,Unknown,23.0,18.0,28.0,18.0,79-Croatia,18
16890,Croatia,1,Complete,34.0,26.0,89.0,49.0,80-Croatia,18
16891,Croatia,1,Incomplete,93.0,55.0,97.0,59.0,80-Croatia,18
16892,Argentina,1,Incomplete,24.0,22.0,39.0,14.0,80-Argentina,18
16893,Argentina,1,Incomplete,42.0,2.0,63.0,3.0,81-Argentina,18
16894,Croatia,1,Incomplete,58.0,78.0,73.0,78.0,81-Croatia,18
16895,Argentina,1,Incomplete,46.0,3.0,58.0,4.0,81-Argentina,18
16896,Croatia,1,Complete,55.0,79.0,13.0,59.0,82-Croatia,18
16897,Croatia,1,Complete,13.0,58.0,26.0,37.0,82-Croatia,18
16898,Croatia,1,Incomplete,30.0,40.0,73.0,75.0,82-Croatia,18
16899,Argentina,1,Out,48.0,6.0,46.0,1.0,82-Argentina,18
16900,Croatia,1,Complete,77.0,80.0,64.0,77.0,83-Croatia,18
16901,Croatia,1,Complete,66.0,76.0,70.0,70.0,83-Croatia,18
16902,Croatia,1,Complete,71.0,70.0,76.0,79.0,83-Croatia,18
16903,Croatia,1,Complete,79.0,79.0,86.0,73.0,83-Croatia,18
16904,Argentina,1,Incomplete,41.0,5.0,48.0,8.0,83-Argentina,18
16905,Croatia,1,Complete,73.0,73.0,63.0,77.0,83-Croatia,18
16906,Croatia,1,Complete,63.0,77.0,67.0,78.0,83-Croatia,18
16907,Croatia,1,Incomplete,68.0,78.0,74.0,79.0,83-Croatia,18
16908,Argentina,1,Complete,45.0,1.0,9.0,16.0,84-Argentina,18
16909,Argentina,1,Complete,9.0,16.0,4.0,25.0,84-Argentina,18
16910,Argentina,1,Incomplete,4.0,26.0,64.0,8.0,84-Argentina,18
16911,Croatia,1,Incomplete,57.0,73.0,87.0,63.0,84-Croatia,18
16912,Argentina,1,Complete,29.0,25.0,24.0,31.0,84-Argentina,18
16913,Argentina,1,Complete,24.0,41.0,28.0,75.0,84-Argentina,18
16914,Argentina,1,Incomplete,29.0,76.0,58.0,76.0,84-Argentina,18
16915,Croatia,1,Incomplete,63.0,5.0,75.0,40.0,84-Croatia,18
16916,Argentina,1,Complete,51.0,40.0,48.0,17.0,84-Argentina,18
16917,Argentina,1,Complete,47.0,17.0,73.0,3.0,84-Argentina,18
16918,Argentina,1,Complete,76.0,11.0,69.0,13.0,84-Argentina,18
16919,Argentina,1,Complete,73.0,23.0,83.0,4.0,84-Argentina,18
16920,Croatia,1,Incomplete,23.0,78.0,49.0,78.0,85-Croatia,18
16921,Croatia,1,Complete,46.0,76.0,57.0,66.0,85-Croatia,18
16922,Croatia,1,Complete,60.0,71.0,87.0,30.0,85-Croatia,18
16923,Argentina,2,Complete,61.0,40.0,45.0,36.0,86-Argentina,18
16924,Argentina,2,Complete,45.0,36.0,45.0,53.0,86-Argentina,18
16925,Argentina,2,Complete,46.0,52.0,34.0,43.0,86-Argentina,18
16926,Argentina,2,Complete,37.0,41.0,38.0,27.0,86-Argentina,18
16927,Argentina,2,Complete,39.0,26.0,32.0,41.0,86-Argentina,18
16928,Argentina,2,Pass Offside,29.0,35.0,74.0,26.0,86-Argentina,18
16929,Croatia,2,Complete,47.0,64.0,35.0,37.0,87-Croatia,18
16930,Croatia,2,Complete,35.0,34.0,51.0,5.0,87-Croatia,18
16931,Croatia,2,Complete,53.0,5.0,31.0,20.0,87-Croatia,18
16932,Croatia,2,Complete,31.0,20.0,8.0,41.0,87-Croatia,18
16933,Croatia,2,Incomplete,8.0,41.0,72.0,19.0,87-Croatia,18
16934,Argentina,2,Incomplete,49.0,62.0,71.0,57.0,87-Argentina,18
16935,Croatia,2,Complete,50.0,24.0,57.0,27.0,87-Croatia,18
16936,Croatia,2,Complete,57.0,27.0,51.0,13.0,87-Croatia,18
16937,Croatia,2,Complete,51.0,13.0,65.0,20.0,87-Croatia,18
16938,Croatia,2,Complete,72.0,18.0,77.0,10.0,88-Croatia,18
16939,Croatia,2,Complete,77.0,10.0,69.0,19.0,88-Croatia,18
16940,Croatia,2,Complete,69.0,16.0,72.0,3.0,88-Croatia,18
16941,Croatia,2,Complete,72.0,3.0,88.0,2.0,88-Croatia,18
16942,Croatia,2,Incomplete,87.0,2.0,90.0,2.0,88-Croatia,18
16943,Croatia,2,Complete,96.0,1.0,110.0,13.0,89-Croatia,18
16944,Argentina,2,Incomplete,10.0,38.0,59.0,27.0,90-Argentina,18
16945,Croatia,2,Complete,62.0,54.0,59.0,73.0,91-Croatia,18
16946,Croatia,2,Complete,59.0,73.0,35.0,68.0,91-Croatia,18
16947,Croatia,2,Complete,35.0,68.0,35.0,41.0,91-Croatia,18
16948,Croatia,2,Complete,35.0,41.0,44.0,36.0,91-Croatia,18
16949,Croatia,2,Complete,45.0,34.0,63.0,28.0,91-Croatia,18
16950,Croatia,2,Incomplete,63.0,28.0,45.0,39.0,91-Croatia,18
16951,Argentina,2,Complete,67.0,46.0,64.0,48.0,92-Argentina,18
16952,Argentina,2,Complete,63.0,47.0,64.0,64.0,92-Argentina,18
16953,Argentina,2,Complete,64.0,65.0,70.0,79.0,92-Argentina,18
16954,Argentina,2,Complete,75.0,77.0,86.0,64.0,92-Argentina,18
16955,Croatia,2,Complete,50.0,1.0,64.0,10.0,93-Croatia,18
16956,Croatia,2,Complete,64.0,10.0,67.0,2.0,93-Croatia,18
16957,Argentina,2,Complete,44.0,77.0,89.0,76.0,93-Argentina,18
16958,Argentina,2,Incomplete,89.0,76.0,116.0,61.0,93-Argentina,18
16959,Croatia,2,Complete,7.0,21.0,21.0,52.0,93-Croatia,18
16960,Croatia,2,Complete,21.0,52.0,28.0,45.0,93-Croatia,18
16961,Croatia,2,Complete,27.0,49.0,33.0,63.0,93-Croatia,18
16962,Croatia,2,Complete,33.0,63.0,32.0,48.0,93-Croatia,18
16963,Croatia,2,Complete,32.0,48.0,18.0,5.0,93-Croatia,18
16964,Croatia,2,Incomplete,18.0,5.0,20.0,4.0,93-Croatia,18
16965,Croatia,2,Incomplete,52.0,3.0,49.0,24.0,94-Croatia,18
16966,Argentina,2,Incomplete,72.0,57.0,75.0,71.0,94-Argentina,18
16967,Croatia,2,Incomplete,46.0,10.0,66.0,50.0,94-Croatia,18
16968,Argentina,2,Complete,59.0,34.0,65.0,41.0,95-Argentina,18
16969,Argentina,2,Complete,63.0,49.0,73.0,55.0,95-Argentina,18
16970,Argentina,2,Complete,73.0,58.0,70.0,76.0,95-Argentina,18
16971,Argentina,2,Complete,71.0,76.0,64.0,70.0,95-Argentina,18
16972,Argentina,2,Complete,63.0,70.0,58.0,34.0,95-Argentina,18
16973,Argentina,2,Complete,58.0,34.0,67.0,14.0,95-Argentina,18
16974,Argentina,2,Complete,70.0,11.0,77.0,6.0,95-Argentina,18
16975,Croatia,2,Complete,31.0,79.0,32.0,63.0,96-Croatia,18
16976,Croatia,2,Complete,32.0,63.0,42.0,58.0,96-Croatia,18
16977,Croatia,2,Incomplete,42.0,58.0,46.0,47.0,96-Croatia,18
16978,Argentina,2,Complete,87.0,39.0,83.0,45.0,97-Argentina,18
16979,Argentina,2,Unknown,85.0,45.0,86.0,42.0,97-Argentina,18
16980,Argentina,2,Complete,86.0,41.0,95.0,28.0,98-Argentina,18
16981,Argentina,2,Complete,40.0,2.0,39.0,28.0,99-Argentina,18
16982,Argentina,2,Complete,46.0,49.0,40.0,67.0,99-Argentina,18
16983,Argentina,2,Complete,42.0,65.0,29.0,38.0,99-Argentina,18
16984,Argentina,2,Complete,29.0,42.0,34.0,53.0,99-Argentina,18
16985,Argentina,2,Complete,35.0,53.0,27.0,42.0,99-Argentina,18
16986,Argentina,2,Complete,47.0,27.0,46.0,10.0,99-Argentina,18
16987,Argentina,2,Complete,47.0,9.0,84.0,4.0,99-Argentina,18
16988,Croatia,2,Incomplete,48.0,79.0,64.0,69.0,101-Croatia,18
16989,Argentina,2,Incomplete,52.0,13.0,47.0,13.0,101-Argentina,18
16990,Croatia,2,Complete,74.0,68.0,107.0,76.0,101-Croatia,18
16991,Croatia,2,Incomplete,110.0,74.0,109.0,44.0,101-Croatia,18
16992,Argentina,2,Incomplete,37.0,31.0,57.0,33.0,101-Argentina,18
16993,Croatia,2,Complete,64.0,48.0,62.0,63.0,101-Croatia,18
16994,Croatia,2,Incomplete,62.0,63.0,76.0,19.0,101-Croatia,18
16995,Croatia,2,Incomplete,55.0,41.0,67.0,44.0,101-Croatia,18
16996,Argentina,2,Complete,54.0,37.0,58.0,40.0,102-Argentina,18
16997,Argentina,2,Complete,65.0,36.0,62.0,40.0,103-Argentina,18
16998,Argentina,2,Complete,63.0,40.0,65.0,37.0,103-Argentina,18
16999,Argentina,2,Complete,65.0,39.0,58.0,44.0,103-Argentina,18
17000,Argentina,2,Complete,57.0,46.0,56.0,25.0,103-Argentina,18
17001,Argentina,2,Incomplete,64.0,22.0,109.0,23.0,103-Argentina,18
17002,Argentina,2,Complete,112.0,1.0,117.0,26.0,104-Argentina,18
17003,Argentina,2,Incomplete,118.0,24.0,99.0,31.0,104-Argentina,18
17004,Croatia,2,Complete,22.0,50.0,45.0,27.0,105-Croatia,18
17005,Croatia,2,Complete,42.0,54.0,49.0,49.0,106-Croatia,18
17006,Croatia,2,Complete,49.0,49.0,55.0,77.0,106-Croatia,18
17007,Croatia,2,Complete,55.0,77.0,56.0,63.0,106-Croatia,18
17008,Croatia,2,Complete,57.0,63.0,75.0,62.0,106-Croatia,18
17009,Croatia,2,Complete,75.0,62.0,73.0,75.0,106-Croatia,18
17010,Croatia,2,Complete,73.0,75.0,86.0,78.0,106-Croatia,18
17011,Croatia,2,Complete,86.0,78.0,88.0,70.0,106-Croatia,18
17012,Croatia,2,Incomplete,88.0,70.0,106.0,68.0,106-Croatia,18
17013,Argentina,2,Complete,15.0,13.0,3.0,27.0,106-Argentina,18
17014,Argentina,2,Incomplete,3.0,26.0,51.0,5.0,106-Argentina,18
17015,Croatia,2,Out,70.0,76.0,71.0,80.0,106-Croatia,18
17016,Argentina,2,Incomplete,48.0,2.0,75.0,5.0,107-Argentina,18
17017,Croatia,2,Complete,46.0,76.0,47.0,67.0,108-Croatia,18
17018,Croatia,2,Incomplete,45.0,61.0,58.0,54.0,108-Croatia,18
17019,Argentina,2,Incomplete,63.0,27.0,66.0,29.0,108-Argentina,18
17020,Croatia,2,Incomplete,56.0,52.0,50.0,50.0,108-Croatia,18
17021,Argentina,2,Complete,68.0,38.0,75.0,67.0,109-Argentina,18
17022,Argentina,2,Complete,107.0,67.0,90.0,77.0,109-Argentina,18
17023,Argentina,2,Complete,90.0,77.0,88.0,71.0,109-Argentina,18
17024,Argentina,2,Complete,82.0,56.0,85.0,27.0,109-Argentina,18
17025,Argentina,2,Complete,86.0,27.0,105.0,30.0,109-Argentina,18
17026,Argentina,2,Complete,20.0,55.0,8.0,47.0,110-Argentina,18
17027,Argentina,2,Incomplete,9.0,45.0,13.0,51.0,110-Argentina,18
17028,Argentina,2,Complete,51.0,41.0,50.0,57.0,111-Argentina,18
17029,Argentina,2,Complete,50.0,58.0,51.0,43.0,111-Argentina,18
17030,Argentina,2,Complete,48.0,47.0,45.0,21.0,111-Argentina,18
17031,Argentina,2,Complete,40.0,19.0,16.0,36.0,111-Argentina,18
17032,Argentina,2,Incomplete,16.0,36.0,89.0,23.0,111-Argentina,18
17033,Croatia,2,Complete,32.0,58.0,9.0,45.0,111-Croatia,18
17034,Argentina,2,Complete,74.0,79.0,45.0,71.0,112-Argentina,18
17035,Argentina,2,Complete,47.0,60.0,38.0,27.0,112-Argentina,18
17036,Argentina,2,Complete,34.0,19.0,9.0,40.0,112-Argentina,18
17037,Argentina,2,Incomplete,9.0,40.0,71.0,39.0,112-Argentina,18
17038,Croatia,2,Complete,50.0,41.0,59.0,41.0,113-Croatia,18
17039,Croatia,2,Complete,59.0,42.0,54.0,40.0,113-Croatia,18
17040,Croatia,2,Complete,54.0,40.0,67.0,53.0,113-Croatia,18
17041,Croatia,2,Complete,67.0,53.0,66.0,50.0,113-Croatia,18
17042,Croatia,2,Complete,66.0,50.0,96.0,62.0,113-Croatia,18
17043,Croatia,2,Incomplete,117.0,66.0,116.0,38.0,113-Croatia,18
17044,Croatia,2,Incomplete,120.0,2.0,116.0,41.0,114-Croatia,18
17045,Croatia,2,Out,75.0,72.0,98.0,80.0,114-Croatia,18
17046,Argentina,2,Out,58.0,78.0,77.0,80.0,115-Argentina,18
17047,Croatia,2,Incomplete,54.0,4.0,54.0,5.0,116-Croatia,18
17048,Croatia,2,Complete,60.0,2.0,71.0,26.0,117-Croatia,18
17049,Croatia,2,Incomplete,71.0,26.0,53.0,42.0,117-Croatia,18
17050,Argentina,2,Incomplete,68.0,39.0,63.0,45.0,117-Argentina,18
17051,Argentina,2,Out,88.0,74.0,100.0,79.0,118-Argentina,18
17052,Croatia,2,Complete,21.0,1.0,23.0,9.0,119-Croatia,18
17053,Croatia,2,Incomplete,24.0,9.0,48.0,18.0,119-Croatia,18
17054,Argentina,2,Incomplete,76.0,62.0,79.0,61.0,120-Argentina,18
17055,Argentina,2,Complete,65.0,36.0,46.0,30.0,120-Argentina,18
17056,Argentina,2,Out,46.0,27.0,57.0,1.0,120-Argentina,18
17057,Croatia,2,Incomplete,73.0,80.0,88.0,69.0,121-Croatia,18
17058,Argentina,2,Incomplete,41.0,15.0,49.0,15.0,121-Argentina,18
17059,Croatia,2,Complete,73.0,67.0,75.0,78.0,121-Croatia,18
17060,Croatia,2,Incomplete,86.0,78.0,88.0,78.0,121-Croatia,18
17061,Croatia,2,Complete,92.0,79.0,102.0,65.0,122-Croatia,18
17062,Croatia,2,Incomplete,102.0,65.0,116.0,53.0,122-Croatia,18
17063,Croatia,2,Incomplete,52.0,28.0,66.0,4.0,123-Croatia,18
17064,Croatia,2,Incomplete,76.0,2.0,78.0,21.0,124-Croatia,18
17065,Argentina,2,Complete,43.0,60.0,59.0,63.0,125-Argentina,18
17066,Argentina,2,Complete,54.0,52.0,57.0,19.0,125-Argentina,18
17067,Argentina,2,Complete,64.0,19.0,49.0,26.0,125-Argentina,18
17068,Argentina,2,Incomplete,66.0,44.0,69.0,72.0,125-Argentina,18
17069,Croatia,2,Incomplete,63.0,1.0,78.0,8.0,127-Croatia,18
17070,Argentina,2,Incomplete,47.0,66.0,51.0,59.0,127-Argentina,18
17071,Argentina,2,Complete,56.0,63.0,70.0,72.0,128-Argentina,18
17072,Argentina,2,Complete,84.0,40.0,93.0,43.0,128-Argentina,18
17073,Argentina,2,Complete,95.0,54.0,106.0,65.0,128-Argentina,18
17074,Argentina,2,Incomplete,107.0,65.0,113.0,47.0,128-Argentina,18
17075,Argentina,2,Complete,103.0,79.0,74.0,77.0,129-Argentina,18
17076,Argentina,2,Complete,72.0,75.0,72.0,54.0,129-Argentina,18
17077,Argentina,2,Complete,72.0,51.0,71.0,28.0,129-Argentina,18
17078,Argentina,2,Complete,84.0,13.0,88.0,5.0,129-Argentina,18
17079,Argentina,2,Complete,87.0,8.0,88.0,19.0,129-Argentina,18
17080,Argentina,2,Complete,96.0,14.0,98.0,5.0,129-Argentina,18
17081,Argentina,2,Complete,106.0,2.0,107.0,15.0,130-Argentina,18
17082,Croatia,2,Complete,15.0,65.0,10.0,69.0,130-Croatia,18
17083,Croatia,2,Incomplete,11.0,74.0,28.0,72.0,130-Croatia,18
17084,Argentina,2,Complete,102.0,15.0,93.0,39.0,130-Argentina,18
17085,Argentina,2,Incomplete,100.0,27.0,101.0,25.0,130-Argentina,18
17086,Croatia,2,Complete,18.0,52.0,20.0,57.0,130-Croatia,18
17087,Croatia,2,Incomplete,21.0,57.0,62.0,74.0,130-Croatia,18
17088,Argentina,2,Complete,59.0,7.0,23.0,29.0,130-Argentina,18
17089,Argentina,2,Complete,23.0,33.0,33.0,50.0,130-Argentina,18
17090,Argentina,2,Complete,34.0,59.0,16.0,33.0,130-Argentina,18
17091,Argentina,2,Complete,16.0,33.0,33.0,16.0,130-Argentina,18
17092,Argentina,2,Complete,33.0,25.0,12.0,35.0,130-Argentina,18
17093,Argentina,2,Incomplete,12.0,37.0,56.0,27.0,130-Argentina,18
17094,Croatia,2,Pass Offside,66.0,54.0,95.0,48.0,130-Croatia,18
17095,Argentina,2,Complete,35.0,40.0,46.0,23.0,131-Argentina,18
17096,Argentina,2,Complete,49.0,23.0,58.0,14.0,131-Argentina,18
17097,Argentina,2,Complete,57.0,14.0,56.0,21.0,131-Argentina,18
17098,Argentina,2,Complete,55.0,21.0,66.0,6.0,131-Argentina,18
17099,Argentina,2,Complete,77.0,6.0,94.0,5.0,131-Argentina,18
17100,Argentina,2,Complete,92.0,5.0,91.0,14.0,131-Argentina,18
17101,Argentina,2,Complete,99.0,23.0,118.0,26.0,131-Argentina,18
17102,Argentina,2,Complete,118.0,26.0,114.0,34.0,131-Argentina,18
17103,Argentina,2,Complete,120.0,35.0,117.0,36.0,131-Argentina,18
17104,Argentina,2,Complete,119.0,2.0,110.0,41.0,132-Argentina,18
17105,Croatia,2,Incomplete,6.0,45.0,76.0,41.0,133-Croatia,18
17106,Argentina,2,Incomplete,45.0,40.0,63.0,49.0,133-Argentina,18
17107,Croatia,2,Complete,58.0,32.0,78.0,23.0,133-Croatia,18
17108,Argentina,2,Complete,46.0,77.0,50.0,61.0,134-Argentina,18
17109,Argentina,2,Complete,47.0,58.0,96.0,63.0,134-Argentina,18
17110,Croatia,2,Complete,8.0,72.0,70.0,53.0,136-Croatia,18
17111,Croatia,2,Complete,107.0,16.0,97.0,20.0,137-Croatia,18
17112,Croatia,2,Complete,96.0,18.0,107.0,62.0,137-Croatia,18
17113,Croatia,2,Complete,110.0,61.0,115.0,48.0,137-Croatia,18
17114,Argentina,2,Incomplete,5.0,42.0,71.0,5.0,138-Argentina,18
17115,Croatia,2,Complete,50.0,76.0,64.0,77.0,138-Croatia,18
17116,Argentina,2,Complete,33.0,16.0,24.0,12.0,138-Argentina,18
17117,Argentina,2,Complete,24.0,12.0,23.0,28.0,138-Argentina,18
17118,Argentina,2,Complete,22.0,29.0,14.0,8.0,138-Argentina,18
17119,Argentina,2,Incomplete,9.0,4.0,57.0,7.0,138-Argentina,18
17120,Croatia,2,Complete,64.0,74.0,74.0,73.0,139-Croatia,18
17121,Croatia,2,Complete,74.0,73.0,80.0,75.0,139-Croatia,18
17122,Argentina,2,Complete,45.0,4.0,43.0,14.0,140-Argentina,18
17123,Argentina,2,Complete,49.0,20.0,52.0,41.0,141-Argentina,18
17124,Argentina,2,Complete,59.0,25.0,71.0,7.0,141-Argentina,18
17125,Argentina,2,Complete,72.0,6.0,81.0,4.0,141-Argentina,18
17126,Argentina,2,Complete,75.0,40.0,67.0,46.0,142-Argentina,18
17127,Argentina,2,Complete,67.0,46.0,77.0,44.0,142-Argentina,18
17128,Croatia,2,Complete,26.0,45.0,35.0,47.0,143-Croatia,18
17129,Croatia,2,Complete,40.0,42.0,37.0,33.0,143-Croatia,18
17130,Croatia,2,Complete,53.0,26.0,62.0,4.0,143-Croatia,18
17131,Croatia,2,Complete,62.0,4.0,71.0,18.0,143-Croatia,18
17132,Croatia,2,Pass Offside,71.0,18.0,103.0,6.0,143-Croatia,18
17133,Argentina,2,Complete,55.0,25.0,76.0,4.0,144-Argentina,18
17134,Argentina,2,Complete,84.0,5.0,81.0,15.0,144-Argentina,18
17135,Argentina,2,Complete,84.0,12.0,76.0,20.0,144-Argentina,18
17136,Argentina,2,Complete,75.0,17.0,62.0,21.0,144-Argentina,18
17137,Argentina,2,Complete,63.0,21.0,65.0,41.0,144-Argentina,18
17138,Argentina,2,Complete,64.0,44.0,72.0,59.0,144-Argentina,18
17139,Argentina,2,Complete,61.0,38.0,63.0,37.0,144-Argentina,18
17140,Argentina,2,Incomplete,70.0,42.0,91.0,27.0,144-Argentina,18
17141,Argentina,2,Complete,42.0,27.0,59.0,47.0,144-Argentina,18
17142,Argentina,2,Complete,59.0,47.0,71.0,57.0,144-Argentina,18
17143,Argentina,2,Complete,70.0,40.0,66.0,39.0,145-Argentina,18
17144,Argentina,2,Complete,66.0,38.0,75.0,4.0,145-Argentina,18
17145,Argentina,2,Complete,80.0,5.0,93.0,5.0,145-Argentina,18
17146,Argentina,2,Complete,88.0,3.0,101.0,6.0,145-Argentina,18
17147,Argentina,2,Complete,106.0,5.0,87.0,9.0,145-Argentina,18
17148,Argentina,2,Incomplete,86.0,6.0,87.0,10.0,145-Argentina,18
17149,Argentina,2,Incomplete,68.0,27.0,75.0,27.0,145-Argentina,18
17150,Croatia,2,Complete,54.0,43.0,74.0,28.0,145-Croatia,18
17151,Croatia,2,Incomplete,107.0,16.0,103.0,42.0,145-Croatia,18
17152,Croatia,2,Incomplete,77.0,35.0,92.0,40.0,145-Croatia,18
17153,Argentina,2,Incomplete,29.0,41.0,31.0,41.0,145-Argentina,18
17154,Argentina,2,Complete,28.0,45.0,23.0,53.0,145-Argentina,18
17155,Argentina,2,Incomplete,22.0,55.0,63.0,71.0,145-Argentina,18
17156,Croatia,2,Complete,54.0,7.0,87.0,3.0,146-Croatia,18
17157,Croatia,2,Complete,93.0,21.0,79.0,40.0,146-Croatia,18
17158,Croatia,2,Complete,79.0,40.0,78.0,29.0,146-Croatia,18
17159,Croatia,2,Complete,73.0,29.0,58.0,29.0,146-Croatia,18
17160,Croatia,2,Incomplete,58.0,22.0,106.0,30.0,146-Croatia,18
17161,Argentina,2,Complete,17.0,45.0,24.0,54.0,147-Argentina,18
17162,Argentina,2,Complete,45.0,47.0,46.0,34.0,147-Argentina,18
17163,Argentina,2,Complete,48.0,34.0,55.0,5.0,147-Argentina,18
17164,Argentina,2,Complete,53.0,4.0,46.0,18.0,147-Argentina,18
17165,Argentina,2,Complete,46.0,19.0,41.0,46.0,147-Argentina,18
17166,Argentina,2,Complete,46.0,51.0,41.0,56.0,147-Argentina,18
17167,Argentina,2,Complete,41.0,62.0,43.0,73.0,147-Argentina,18
17168,Argentina,2,Complete,45.0,73.0,21.0,40.0,147-Argentina,18
17169,Argentina,2,Complete,30.0,40.0,35.0,33.0,147-Argentina,18
17170,Argentina,2,Complete,56.0,26.0,64.0,12.0,147-Argentina,18
17171,Argentina,2,Complete,64.0,11.0,60.0,18.0,147-Argentina,18
17172,Argentina,2,Complete,66.0,19.0,72.0,5.0,147-Argentina,18
17173,Argentina,2,Incomplete,77.0,5.0,95.0,7.0,147-Argentina,18
17174,Croatia,2,Incomplete,26.0,74.0,30.0,70.0,147-Croatia,18
17175,Argentina,2,Complete,91.0,4.0,75.0,2.0,147-Argentina,18
17176,Argentina,2,Complete,71.0,5.0,71.0,28.0,147-Argentina,18
17177,Argentina,2,Complete,73.0,34.0,74.0,57.0,147-Argentina,18
17178,Argentina,2,Complete,73.0,62.0,80.0,78.0,147-Argentina,18
17179,Argentina,2,Incomplete,80.0,76.0,109.0,54.0,147-Argentina,18
17180,Croatia,2,Incomplete,6.0,42.0,84.0,46.0,148-Croatia,18
17181,Argentina,2,Incomplete,45.0,33.0,53.0,28.0,148-Argentina,18
17182,Croatia,2,Complete,68.0,53.0,67.0,46.0,148-Croatia,18
17183,Croatia,2,Complete,67.0,45.0,65.0,47.0,148-Croatia,18
17184,Croatia,2,Complete,65.0,52.0,63.0,59.0,149-Croatia,18
17185,Croatia,2,Out,63.0,59.0,78.0,80.0,149-Croatia,18
17186,Argentina,2,Complete,45.0,28.0,48.0,50.0,150-Argentina,18
17187,Argentina,2,Complete,51.0,48.0,52.0,25.0,150-Argentina,18
17188,Argentina,2,Complete,50.0,25.0,57.0,7.0,150-Argentina,18
17189,Argentina,2,Incomplete,59.0,5.0,73.0,11.0,150-Argentina,18
17190,Croatia,2,Complete,59.0,67.0,58.0,78.0,151-Croatia,18
17191,Croatia,2,Complete,61.0,78.0,75.0,76.0,151-Croatia,18
17192,Croatia,2,Incomplete,104.0,65.0,104.0,45.0,151-Croatia,18
17193,Argentina,2,Incomplete,7.0,63.0,38.0,65.0,151-Argentina,18
17194,Croatia,2,Complete,83.0,16.0,91.0,6.0,151-Croatia,18
17195,Argentina,2,Complete,98.0,60.0,91.0,26.0,153-Argentina,18
17196,Argentina,2,Incomplete,94.0,26.0,111.0,49.0,153-Argentina,18
17197,Argentina,2,Complete,107.0,80.0,83.0,78.0,154-Argentina,18
17198,Argentina,2,Complete,83.0,77.0,81.0,67.0,154-Argentina,18
17199,Argentina,2,Complete,82.0,66.0,77.0,26.0,154-Argentina,18
17200,Argentina,2,Complete,75.0,24.0,97.0,5.0,154-Argentina,18
17201,Argentina,2,Complete,105.0,14.0,99.0,24.0,154-Argentina,18
17202,Argentina,2,Out,110.0,9.0,120.0,67.0,154-Argentina,18
17203,Croatia,2,Incomplete,6.0,38.0,72.0,64.0,155-Croatia,18
17204,Argentina,2,Complete,49.0,17.0,38.0,32.0,156-Argentina,18
17205,Argentina,2,Complete,38.0,33.0,49.0,75.0,156-Argentina,18
17206,Argentina,2,Complete,48.0,72.0,51.0,55.0,156-Argentina,18
17207,Argentina,2,Complete,51.0,55.0,38.0,56.0,156-Argentina,18
17208,Argentina,2,Complete,39.0,54.0,44.0,37.0,156-Argentina,18
17209,Argentina,2,Complete,46.0,36.0,45.0,18.0,156-Argentina,18
17210,Argentina,2,Complete,46.0,18.0,47.0,34.0,156-Argentina,18
17211,Argentina,2,Incomplete,57.0,38.0,69.0,35.0,156-Argentina,18
17212,Croatia,2,Complete,52.0,46.0,54.0,37.0,157-Croatia,18
17213,Croatia,2,Complete,63.0,35.0,98.0,4.0,157-Croatia,18
17214,Argentina,2,Complete,10.0,72.0,30.0,77.0,158-Argentina,18
17215,Argentina,2,Complete,29.0,77.0,29.0,58.0,158-Argentina,18
17216,Argentina,2,Complete,46.0,52.0,63.0,65.0,158-Argentina,18
17217,Argentina,2,Complete,113.0,67.0,108.0,67.0,158-Argentina,18
17218,Argentina,2,Complete,92.0,68.0,80.0,62.0,158-Argentina,18
17219,Argentina,2,Complete,22.0,52.0,38.0,51.0,159-Argentina,18
17220,Argentina,2,Complete,45.0,53.0,47.0,14.0,159-Argentina,18
17221,Argentina,2,Complete,47.0,18.0,40.0,60.0,159-Argentina,18
17222,Argentina,2,Complete,45.0,61.0,40.0,45.0,159-Argentina,18
17223,Argentina,2,Complete,40.0,45.0,42.0,62.0,159-Argentina,18
17224,Argentina,2,Incomplete,45.0,73.0,95.0,70.0,159-Argentina,18
17225,Croatia,2,Out,26.0,11.0,41.0,1.0,159-Croatia,18
17226,Argentina,2,Complete,84.0,80.0,80.0,75.0,160-Argentina,18
17227,Argentina,2,Complete,80.0,75.0,78.0,79.0,160-Argentina,18
17228,Argentina,2,Complete,73.0,77.0,57.0,50.0,160-Argentina,18
17229,Argentina,2,Complete,66.0,41.0,69.0,15.0,160-Argentina,18
17230,Argentina,2,Complete,74.0,13.0,100.0,12.0,160-Argentina,18
17231,Argentina,2,Incomplete,107.0,8.0,106.0,13.0,160-Argentina,18
17232,Croatia,2,Out,18.0,67.0,29.0,80.0,160-Croatia,18
17233,Argentina,2,Complete,98.0,1.0,94.0,12.0,161-Argentina,18
17234,Argentina,2,Complete,94.0,11.0,100.0,11.0,161-Argentina,18
17235,Argentina,2,Incomplete,120.0,1.0,114.0,32.0,162-Argentina,18
17236,Argentina,2,Complete,75.0,20.0,88.0,11.0,162-Argentina,18
