,team,period,id_match,possession,xg
731,Senegal,2,29,101-Senegal,0.054240886
732,Senegal,2,29,110-Senegal,0.0326612
733,Japan,2,29,124-Japan,0.040753044
734,Senegal,2,29,135-Senegal,0.24138923
735,Senegal,2,29,135-Senegal,0.12633483
736,Japan,2,29,140-Japan,0.13612384
737,Japan,2,29,147-Japan,0.625386
738,Senegal,2,29,155-Senegal,0.15260601000000001
739,Senegal,2,29,169-Senegal,0.0191676
740,Senegal,2,29,173-Senegal,0.0629522
741,Portugal,1,30,5-Portugal,0.03164177
742,Iran,1,30,14-Iran,0.04105987
743,Portugal,1,30,19-Portugal,0.11828506
744,Portugal,1,30,26-Portugal,0.034381510000000004
745,Portugal,1,30,27-Portugal,0.06095367
746,Portugal,1,30,28-Portugal,0.050273843000000006
747,Portugal,1,30,30-Portugal,0.019434158
748,Iran,1,30,34-Iran,0.021542152000000002
749,Portugal,1,30,43-Portugal,0.03496407
750,Iran,1,30,48-Iran,0.041520547000000005
751,Portugal,1,30,59-Portugal,0.013058893
752,Portugal,1,30,64-Portugal,0.030474277
753,Portugal,1,30,68-Portugal,0.014790743
754,Portugal,2,30,82-Portugal,0.76
755,Iran,2,30,90-Iran,0.037908807
756,Portugal,2,30,97-Portugal,0.02293191
757,Portugal,2,30,105-Portugal,0.03487055
758,Portugal,2,30,111-Portugal,0.022814764
759,Iran,2,30,112-Iran,0.053590816000000006
760,Portugal,2,30,120-Portugal,0.02958038
761,Iran,2,30,136-Iran,0.03136833
762,Iran,2,30,137-Iran,0.76
763,Iran,2,30,138-Iran,0.03842764
764,Iran,2,30,138-Iran,0.33129102
765,Uruguay,1,31,3-Uruguay,0.012270391
766,Uruguay,1,31,20-Uruguay,0.05291831
767,Russia,1,31,22-Russia,0.086911894
768,Uruguay,1,31,42-Uruguay,0.013857404
769,Uruguay,1,31,54-Uruguay,0.38045809999999997
770,Uruguay,2,31,87-Uruguay,0.06541928
771,Uruguay,2,31,107-Uruguay,0.028667944
772,Uruguay,2,31,120-Uruguay,0.011836327
773,Uruguay,2,31,122-Uruguay,0.04266595
774,Russia,2,31,125-Russia,0.024113007000000002
775,Russia,2,31,128-Russia,0.06632938000000001
776,Uruguay,2,31,147-Uruguay,0.016457884000000002
777,Uruguay,2,31,148-Uruguay,0.24447761
778,Uruguay,2,31,153-Uruguay,0.09518387
779,Uruguay,2,31,160-Uruguay,0.022976477000000002
780,Uruguay,2,31,161-Uruguay,0.09618611
781,Uruguay,2,31,161-Uruguay,0.69407475
782,Uruguay,2,31,169-Uruguay,0.35172197
783,Uruguay,2,31,169-Uruguay,0.023568692000000002
784,Saudi Arabia,1,32,6-Saudi Arabia,0.024257151
785,Saudi Arabia,1,32,19-Saudi Arabia,0.013501375000000001
786,Egypt,1,32,20-Egypt,0.023701252000000003
787,Saudi Arabia,1,32,21-Saudi Arabia,0.05181046
788,Egypt,1,32,32-Egypt,0.11530839
789,Egypt,1,32,36-Egypt,0.38168192
790,Saudi Arabia,1,32,39-Saudi Arabia,0.011393460000000001
791,Saudi Arabia,1,32,54-Saudi Arabia,0.02175674
792,Saudi Arabia,1,32,55-Saudi Arabia,0.012578527
793,Egypt,1,32,58-Egypt,0.08387803
794,Egypt,1,32,60-Egypt,0.05538037
795,Saudi Arabia,1,32,66-Saudi Arabia,0.10865575
796,Saudi Arabia,1,32,74-Saudi Arabia,0.76
797,Saudi Arabia,1,32,75-Saudi Arabia,0.048336126
798,Saudi Arabia,1,32,85-Saudi Arabia,0.76
799,Saudi Arabia,2,32,97-Saudi Arabia,0.07001539
800,Egypt,2,32,102-Egypt,0.04205943
801,Saudi Arabia,2,32,104-Saudi Arabia,0.016840603000000003
802,Saudi Arabia,2,32,108-Saudi Arabia,0.016618181000000003
803,Saudi Arabia,2,32,117-Saudi Arabia,0.02902607
804,Saudi Arabia,2,32,125-Saudi Arabia,0.04086681
805,Saudi Arabia,2,32,126-Saudi Arabia,0.09423788
806,Egypt,2,32,128-Egypt,0.04000725
807,Saudi Arabia,2,32,135-Saudi Arabia,0.021923799
808,Egypt,2,32,136-Egypt,0.036228996
809,Saudi Arabia,2,32,140-Saudi Arabia,0.03500678
810,Saudi Arabia,2,32,141-Saudi Arabia,0.06328302
811,Saudi Arabia,2,32,163-Saudi Arabia,0.016586006
812,Saudi Arabia,2,32,168-Saudi Arabia,0.03955114
813,Morocco,1,33,26-Morocco,0.42528000000000005
814,Spain,1,33,31-Spain,0.023574563
815,Spain,1,33,33-Spain,0.42759952
816,Spain,1,33,38-Spain,0.031689107
817,Spain,1,33,47-Spain,0.06095995
818,Morocco,1,33,49-Morocco,0.25011095
819,Spain,1,33,52-Spain,0.17190035
820,Spain,1,33,64-Spain,0.12621395
821,Morocco,1,33,74-Morocco,0.020832518
822,Spain,1,33,82-Spain,0.44120178
823,Morocco,2,33,85-Morocco,0.036428012
824,Spain,2,33,95-Spain,0.048332099999999996
825,Morocco,2,33,102-Morocco,0.020239111
826,Spain,2,33,103-Spain,0.018565152
827,Morocco,2,33,106-Morocco,0.07252403
828,Spain,2,33,107-Spain,0.07251491
829,Spain,2,33,110-Spain,0.13220485
830,Spain,2,33,111-Spain,0.042990487
831,Spain,2,33,115-Spain,0.10340550500000001
832,Spain,2,33,119-Spain,0.029122727
833,Spain,2,33,130-Spain,0.012422299000000001
834,Morocco,2,33,134-Morocco,0.09762832
835,Morocco,2,33,135-Morocco,0.0329065
836,Spain,2,33,140-Spain,0.11602945
837,Spain,2,33,142-Spain,0.07204383
838,Spain,2,33,152-Spain,0.30962056
839,Croatia,1,34,29-Croatia,0.02288839
840,Iceland,1,34,44-Iceland,0.03465079
841,Iceland,1,34,47-Iceland,0.036197208
842,Iceland,1,34,55-Iceland,0.026580952
843,Iceland,1,34,55-Iceland,0.08389647
844,Croatia,1,34,61-Croatia,0.035108577
845,Croatia,1,34,67-Croatia,0.015822556
846,Iceland,1,34,71-Iceland,0.16748156
847,Croatia,1,34,74-Croatia,0.012112504000000001
848,Iceland,1,34,78-Iceland,0.012247054
849,Iceland,1,34,81-Iceland,0.11935889999999999
850,Iceland,1,34,83-Iceland,0.043278802000000005
851,Croatia,2,34,100-Croatia,0.027463444
852,Croatia,2,34,103-Croatia,0.18810147
853,Iceland,2,34,105-Iceland,0.07956356
854,Iceland,2,34,105-Iceland,0.08207111
855,Iceland,2,34,107-Iceland,0.047457915
856,Iceland,2,34,109-Iceland,0.017435817000000003
857,Iceland,2,34,123-Iceland,0.019959653
858,Croatia,2,34,124-Croatia,0.016868416
859,Iceland,2,34,133-Iceland,0.19779648
860,Croatia,2,34,134-Croatia,0.02287354
861,Iceland,2,34,136-Iceland,0.76
862,Iceland,2,34,137-Iceland,0.01516248
863,Croatia,2,34,152-Croatia,0.026213044
864,Croatia,2,34,157-Croatia,0.05930448
865,Croatia,2,34,158-Croatia,0.07502821
866,Croatia,2,34,160-Croatia,0.12764852000000002
867,Croatia,2,34,162-Croatia,0.053129584
868,Iceland,2,34,170-Iceland,0.1290743
869,Australia,1,35,12-Australia,0.032260116000000005
870,Australia,1,35,27-Australia,0.04956314
871,Peru,1,35,36-Peru,0.03520762
872,Australia,1,35,39-Australia,0.12968844000000002
873,Peru,1,35,47-Peru,0.03695535
874,Australia,1,35,54-Australia,0.18034145000000001
875,Peru,1,35,64-Peru,0.009120663000000001
876,Australia,1,35,66-Australia,0.14605014
877,Australia,1,35,73-Australia,0.07019612
878,Peru,2,35,90-Peru,0.16553356
879,Australia,2,35,92-Australia,0.041804142
880,Australia,2,35,99-Australia,0.028815769
881,Australia,2,35,100-Australia,0.03169169
882,Australia,2,35,106-Australia,0.24491735
883,Australia,2,35,107-Australia,0.035091527000000004
884,Australia,2,35,107-Australia,0.058484720000000004
885,Australia,2,35,108-Australia,0.09503439999999999
886,Australia,2,35,118-Australia,0.04962042
887,Australia,2,35,123-Australia,0.03299891
888,Australia,2,35,151-Australia,0.07563852
889,France,1,36,31-France,0.068585396
890,France,1,36,32-France,0.033293657000000004
891,France,1,36,60-France,0.016363038
892,France,1,36,70-France,0.021532517
893,France,1,36,81-France,0.01668691
894,Denmark,1,36,84-Denmark,0.02253024
895,France,2,36,96-France,0.01912419
896,Denmark,2,36,103-Denmark,0.014689237
897,France,2,36,106-France,0.017422441
898,Denmark,2,36,111-Denmark,0.06069854
899,Denmark,2,36,117-Denmark,0.015391399000000002
900,Denmark,2,36,124-Denmark,0.039661516
901,France,2,36,128-France,0.022302607000000002
902,France,2,36,135-France,0.04262717
903,France,2,36,139-France,0.031574838
904,France,2,36,145-France,0.028500605000000002
905,Nigeria,1,37,20-Nigeria,0.07308671600000001
906,Argentina,1,37,22-Argentina,0.07063968
907,Nigeria,1,37,24-Nigeria,0.02119574
908,Argentina,1,37,36-Argentina,0.1406152
909,Argentina,1,37,55-Argentina,0.17647308
910,Argentina,1,37,61-Argentina,0.086157694
911,Argentina,1,37,72-Argentina,0.05346671
912,Nigeria,1,37,76-Nigeria,0.018125705000000002
913,Nigeria,1,37,89-Nigeria,0.026643973
914,Nigeria,2,37,101-Nigeria,0.76
915,Nigeria,2,37,140-Nigeria,0.031723164000000005
916,Nigeria,2,37,151-Nigeria,0.14761966
917,Argentina,2,37,153-Argentina,0.03282676
918,Argentina,2,37,155-Argentina,0.1579142
919,Nigeria,2,37,161-Nigeria,0.09697164600000001
920,Nigeria,2,37,162-Nigeria,0.025445122
921,Argentina,2,37,163-Argentina,0.07015561000000001
922,Brazil,1,38,7-Brazil,0.08920665
923,Brazil,1,38,10-Brazil,0.14380509
924,Serbia,1,38,30-Serbia,0.023055183
925,Serbia,1,38,31-Serbia,0.021833975000000002
926,Brazil,1,38,43-Brazil,0.08008471
927,Brazil,1,38,48-Brazil,0.08947645
928,Serbia,1,38,57-Serbia,0.07704537
929,Brazil,1,38,61-Brazil,0.21219607000000001
930,Serbia,1,38,66-Serbia,0.021728363
931,Brazil,1,38,82-Brazil,0.023824431
932,Serbia,2,38,101-Serbia,0.020658845000000002
933,Brazil,2,38,105-Brazil,0.07319936
934,Serbia,2,38,114-Serbia,0.2786627
935,Serbia,2,38,117-Serbia,0.03986147
936,Serbia,2,38,123-Serbia,0.0815156
937,Brazil,2,38,128-Brazil,0.17366906000000001
938,Brazil,2,38,131-Brazil,0.04483869
939,Brazil,2,38,132-Brazil,0.019489834
940,Brazil,2,38,137-Brazil,0.071465135
941,Brazil,2,38,145-Brazil,0.010578471
942,Serbia,2,38,146-Serbia,0.15434317
943,Brazil,2,38,153-Brazil,0.15084928
944,Serbia,2,38,158-Serbia,0.055942606000000006
945,Brazil,2,38,159-Brazil,0.04589554
946,Serbia,2,38,166-Serbia,0.015781227000000002
947,Brazil,2,38,167-Brazil,0.12522255000000002
948,Sweden,1,39,9-Sweden,0.047376513
949,Mexico,1,39,18-Mexico,0.012738693
950,Sweden,1,39,22-Sweden,0.038780876000000006
951,Sweden,1,39,22-Sweden,0.19490962
952,Sweden,1,39,29-Sweden,0.01653303
953,Mexico,1,39,32-Mexico,0.09088635
954,Sweden,1,39,34-Sweden,0.12500775
955,Mexico,1,39,43-Mexico,0.0120303845
956,Mexico,1,39,44-Mexico,0.21146984
957,Mexico,1,39,44-Mexico,0.024464171
958,Mexico,1,39,45-Mexico,0.021383567000000003
959,Sweden,1,39,54-Sweden,0.10975603
960,Sweden,1,39,55-Sweden,0.22950219
961,Sweden,1,39,60-Sweden,0.060280353
962,Mexico,1,39,64-Mexico,0.034849357000000004
963,Mexico,1,39,69-Mexico,0.046390332000000006
964,Mexico,1,39,73-Mexico,0.02039223
965,Mexico,1,39,79-Mexico,0.017482942
966,Sweden,1,39,87-Sweden,0.17723078
967,Sweden,2,39,98-Sweden,0.2417875
968,Sweden,2,39,98-Sweden,0.26911494
969,Sweden,2,39,101-Sweden,0.09328997
970,Mexico,2,39,103-Mexico,0.021379078000000003
971,Sweden,2,39,104-Sweden,0.030024936000000002
972,Sweden,2,39,109-Sweden,0.012040124000000001
973,Sweden,2,39,114-Sweden,0.76
974,Mexico,2,39,116-Mexico,0.013096423000000001
975,Mexico,2,39,120-Mexico,0.016298685
976,Mexico,2,39,121-Mexico,0.018282266000000002
977,Mexico,2,39,123-Mexico,0.056792185
978,Mexico,2,39,132-Mexico,0.043778814000000006
979,Mexico,2,39,140-Mexico,0.035687707
980,Mexico,2,39,140-Mexico,0.051225968000000004
981,Mexico,2,39,140-Mexico,0.707059
982,Mexico,2,39,154-Mexico,0.030551946000000003
983,Mexico,2,39,160-Mexico,0.01845097
984,Mexico,2,39,162-Mexico,0.027317936
985,Germany,1,40,12-Germany,0.019065768
986,Germany,1,40,27-Germany,0.035898812
987,South Korea,1,40,35-South Korea,0.021330810000000002
988,South Korea,1,40,36-South Korea,0.023674134000000003
989,South Korea,1,40,44-South Korea,0.050612006
990,Germany,1,40,55-Germany,0.07624944
991,Germany,1,40,65-Germany,0.08242476
992,Germany,1,40,66-Germany,0.059152264
993,Germany,1,40,66-Germany,0.24641468
994,Germany,1,40,77-Germany,0.021980122
995,South Korea,1,40,80-South Korea,0.035295475
996,South Korea,2,40,81-South Korea,0.02190062
997,Germany,2,40,84-Germany,0.11567797
998,Germany,2,40,91-Germany,0.011689258000000001
999,Germany,2,40,93-Germany,0.087618545
1000,South Korea,2,40,94-South Korea,0.21671331
1001,Germany,2,40,96-Germany,0.03110367
1002,Germany,2,40,96-Germany,0.016676843
1003,Germany,2,40,111-Germany,0.10341297
1004,South Korea,2,40,113-South Korea,0.032019146000000005
1005,Germany,2,40,117-Germany,0.043180406000000005
1006,Germany,2,40,124-Germany,0.16899532
1007,Germany,2,40,127-Germany,0.04141441
1008,Germany,2,40,132-Germany,0.27041715
1009,South Korea,2,40,146-South Korea,0.055300698
1010,Germany,2,40,154-Germany,0.1439069
1011,Germany,2,40,156-Germany,0.02601111
1012,Germany,2,40,158-Germany,0.10492737
1013,Germany,2,40,158-Germany,0.031064494
1014,Germany,2,40,164-Germany,0.20201616
1015,Germany,2,40,166-Germany,0.05791666
1016,South Korea,2,40,168-South Korea,0.015583166
1017,South Korea,2,40,173-South Korea,0.055537216
1018,South Korea,2,40,174-South Korea,0.5625472
1019,Germany,2,40,178-Germany,0.058141332000000004
1020,Germany,2,40,178-Germany,0.14552201
1021,South Korea,2,40,182-South Korea,0.8289791999999999
1022,Germany,2,40,183-Germany,0.056531943
1023,Germany,2,40,183-Germany,0.06468406
1024,Germany,2,40,184-Germany,0.054817688
1025,Germany,2,40,185-Germany,0.23345433000000002
1026,Switzerland,1,41,7-Switzerland,0.10359822
1027,Costa Rica,1,41,10-Costa Rica,0.023622544000000002
1028,Costa Rica,1,41,10-Costa Rica,0.13182673
1029,Costa Rica,1,41,11-Costa Rica,0.023175422
1030,Costa Rica,1,41,16-Costa Rica,0.039822757
1031,Costa Rica,1,41,23-Costa Rica,0.03475672
1032,Switzerland,1,41,37-Switzerland,0.043603145
1033,Costa Rica,1,41,41-Costa Rica,0.026294583000000003
1034,Costa Rica,1,41,51-Costa Rica,0.10023761
1035,Switzerland,1,41,61-Switzerland,0.28117016
1036,Switzerland,1,41,65-Switzerland,0.14555037
1037,Switzerland,1,41,80-Switzerland,0.0140711935
1038,Switzerland,1,41,81-Switzerland,0.036286447
1039,Switzerland,1,41,98-Switzerland,0.011879382
1040,Costa Rica,2,41,109-Costa Rica,0.118436806
1041,Switzerland,2,41,110-Switzerland,0.012841932
1042,Switzerland,2,41,115-Switzerland,0.052026525000000004
1043,Switzerland,2,41,115-Switzerland,0.064109474
1044,Costa Rica,2,41,117-Costa Rica,0.020430936
1045,Costa Rica,2,41,117-Costa Rica,0.03936888
1046,Costa Rica,2,41,120-Costa Rica,0.119698964
1047,Costa Rica,2,41,129-Costa Rica,0.015350747000000001
1048,Switzerland,2,41,142-Switzerland,0.024237284
1049,Switzerland,2,41,151-Switzerland,0.13044025
1050,Costa Rica,2,41,153-Costa Rica,0.044328276
1051,Switzerland,2,41,166-Switzerland,0.12239336
1052,Costa Rica,2,41,170-Costa Rica,0.76
1053,Tunisia,1,42,11-Tunisia,0.10375712000000001
1054,Tunisia,1,42,11-Tunisia,0.040794082
1055,Panama,1,42,15-Panama,0.012413645000000001
1056,Tunisia,1,42,16-Tunisia,0.06574523
1057,Panama,1,42,19-Panama,0.13776845000000001
1058,Tunisia,1,42,28-Tunisia,0.04629684
1059,Tunisia,1,42,38-Tunisia,0.07803709
1060,Panama,1,42,65-Panama,0.010343136000000001
1061,Panama,1,42,65-Panama,0.06565508
1062,Panama,1,42,65-Panama,0.021916207
1063,Tunisia,1,42,72-Tunisia,0.20162188
1064,Tunisia,1,42,77-Tunisia,0.048146144
1065,Tunisia,1,42,85-Tunisia,0.04594687
1066,Tunisia,1,42,85-Tunisia,0.07304394
1067,Tunisia,2,42,99-Tunisia,0.5275347
1068,Tunisia,2,42,104-Tunisia,0.37001118
1069,Tunisia,2,42,105-Tunisia,0.061254997000000005
1070,Tunisia,2,42,107-Tunisia,0.059053212
1071,Tunisia,2,42,117-Tunisia,0.028185949000000002
1072,Panama,2,42,121-Panama,0.22146362
1073,Tunisia,2,42,122-Tunisia,0.86336356
1074,Panama,2,42,131-Panama,0.06853029000000001
1075,Panama,2,42,173-Panama,0.051558923000000006
1076,Panama,2,42,176-Panama,0.06744692000000001
1077,Belgium,1,43,15-Belgium,0.017304068000000002
1078,Belgium,1,43,24-Belgium,0.27107529999999996
1079,England,1,43,27-England,0.009762621
1080,England,1,43,30-England,0.15994564
1081,Belgium,1,43,55-Belgium,0.03120958
1082,Belgium,1,43,56-Belgium,0.02839801
1083,Belgium,1,43,56-Belgium,0.015117425
1084,England,1,43,66-England,0.09864585000000001
1085,Belgium,1,43,67-Belgium,0.019309955
1086,Belgium,1,43,68-Belgium,0.06460058
1087,England,1,43,69-England,0.032915954000000004
1088,Belgium,1,43,71-Belgium,0.04374253
1089,Belgium,1,43,75-Belgium,0.03234172
1090,England,2,43,88-England,0.035140917
1091,Belgium,2,43,93-Belgium,0.055971082000000005
1092,England,2,43,96-England,0.09311461
1093,Belgium,2,43,100-Belgium,0.041134737000000005
1094,England,2,43,118-England,0.46141848
1095,England,2,43,120-England,0.013099739000000001
1096,England,2,43,122-England,0.043852564000000004
1097,England,2,43,138-England,0.033258475
1098,England,2,43,141-England,0.027213536
1099,England,2,43,153-England,0.10419918
1100,Belgium,2,43,154-Belgium,0.05586718
1101,Belgium,2,43,154-Belgium,0.031543646
1102,Belgium,2,43,161-Belgium,0.11537537
1103,Senegal,1,44,2-Senegal,0.018385509
1104,Colombia,1,44,27-Colombia,0.0566497
1105,Senegal,1,44,53-Senegal,0.025512727000000002
1106,Senegal,1,44,55-Senegal,0.023782253000000003
1107,Senegal,1,44,78-Senegal,0.0172271
1108,Senegal,2,44,130-Senegal,0.060219510000000004
1109,Colombia,2,44,132-Colombia,0.056175005
1110,Colombia,2,44,133-Colombia,0.10120047
1111,Colombia,2,44,139-Colombia,0.041071795
1112,Senegal,2,44,142-Senegal,0.14416679999999998
1113,Senegal,2,44,147-Senegal,0.06789428
1114,Japan,1,45,23-Japan,0.23425665
1115,Japan,1,45,25-Japan,0.053607047000000005
1116,Poland,1,45,30-Poland,0.04809402
1117,Japan,1,45,31-Japan,0.060302544000000007
1118,Poland,1,45,61-Poland,0.033656187000000004
1119,Poland,1,45,75-Poland,0.07991653
1120,Poland,1,45,76-Poland,0.011981205
1121,Japan,1,45,77-Japan,0.025308153
1122,Poland,1,45,83-Poland,0.040666994000000005
1123,Japan,1,45,90-Japan,0.03313886
1124,Japan,2,45,115-Japan,0.03229409
1125,Japan,2,45,122-Japan,0.07015477
1126,Japan,2,45,122-Japan,0.09201907000000001
1127,Poland,2,45,124-Poland,0.23551743
1128,Japan,2,45,130-Japan,0.04947128
1129,Poland,2,45,132-Poland,0.033503905
1130,Poland,2,45,137-Poland,0.029353518000000002
1131,Japan,2,45,139-Japan,0.031909276
1132,Japan,2,45,143-Japan,0.08726696
1133,Poland,2,45,149-Poland,0.43632635000000003
1134,Poland,2,45,155-Poland,0.03101412
1135,Poland,2,45,158-Poland,0.035918422000000005
1136,Portugal,1,46,5-Portugal,0.76
1137,Spain,1,46,12-Spain,0.14832218
1138,Portugal,1,46,25-Portugal,0.02269074
1139,Portugal,1,46,28-Portugal,0.036197357
1140,Spain,1,46,32-Spain,0.06969194000000001
1141,Spain,1,46,38-Spain,0.09713406000000001
1142,Spain,1,46,40-Spain,0.020202532000000002
1143,Spain,1,46,43-Spain,0.062251575
1144,Spain,1,46,51-Spain,0.10118199
1145,Spain,1,46,56-Spain,0.07283222
1146,Spain,1,46,61-Spain,0.030200507
1147,Portugal,1,46,64-Portugal,0.045645125
1148,Portugal,2,46,76-Portugal,0.012612009
1149,Spain,2,46,83-Spain,0.8143952999999999
1150,Spain,2,46,90-Spain,0.04156697
1151,Spain,2,46,115-Spain,0.2429229
1152,Portugal,2,46,117-Portugal,0.1113869
1153,Portugal,2,46,125-Portugal,0.028298574000000003
1154,Spain,2,46,132-Spain,0.073466785
1155,Portugal,2,46,141-Portugal,0.10421597
1156,Portugal,2,46,147-Portugal,0.048999257000000004
1157,Portugal,2,46,147-Portugal,0.13751876
1158,Morocco,1,47,5-Morocco,0.046077434
1159,Morocco,1,47,10-Morocco,0.029609
1160,Morocco,1,47,14-Morocco,0.07085477
1161,Morocco,1,47,35-Morocco,0.07372852
1162,Morocco,1,47,35-Morocco,0.24095795
1163,Morocco,1,47,35-Morocco,0.10815939999999999
1164,Iran,1,47,48-Iran,0.13340573
1165,Morocco,1,47,50-Morocco,0.031285852
1166,Morocco,1,47,50-Morocco,0.028232694000000003
1167,Morocco,1,47,58-Morocco,0.025271222000000003
1168,Iran,1,47,61-Iran,0.051201396
1169,Iran,1,47,66-Iran,0.0136635555
1170,Iran,1,47,74-Iran,0.031900298
1171,Iran,1,47,80-Iran,0.31040117
1172,Iran,1,47,80-Iran,0.08619868
1173,Iran,1,47,81-Iran,0.02402857
1174,Iran,1,47,82-Iran,0.022318693
1175,Morocco,2,47,98-Morocco,0.078793846
1176,Morocco,2,47,151-Morocco,0.05185365
1177,Morocco,2,47,152-Morocco,0.14067614
1178,Morocco,2,47,161-Morocco,0.034865562
1179,Morocco,2,47,168-Morocco,0.010904591
1180,Uruguay,1,48,15-Uruguay,0.029159082000000003
1181,Egypt,1,48,23-Egypt,0.07817080600000001
1182,Uruguay,1,48,27-Uruguay,0.037529893
1183,Uruguay,1,48,46-Uruguay,0.024243534
1184,Uruguay,1,48,47-Uruguay,0.035003647
1185,Uruguay,1,48,47-Uruguay,0.35251309999999997
1186,Egypt,1,48,51-Egypt,0.038131673000000005
1187,Uruguay,1,48,58-Uruguay,0.008976703
1188,Uruguay,1,48,63-Uruguay,0.029294828000000002
1189,Egypt,1,48,87-Egypt,0.049055252
1190,Egypt,1,48,94-Egypt,0.014601386000000001
1191,Uruguay,2,48,98-Uruguay,0.20193812
1192,Egypt,2,48,115-Egypt,0.012933628
1193,Uruguay,2,48,138-Uruguay,0.021056544
1194,Uruguay,2,48,143-Uruguay,0.04341239
1195,Egypt,2,48,147-Egypt,0.010525103000000001
1196,Egypt,2,48,165-Egypt,0.077050276
1197,Uruguay,2,48,166-Uruguay,0.028618444000000003
1198,Uruguay,2,48,167-Uruguay,0.05274027
1199,Uruguay,2,48,169-Uruguay,0.06405005
1200,Uruguay,2,48,174-Uruguay,0.056699675000000005
1201,Uruguay,2,48,174-Uruguay,0.3121193
1202,Uruguay,2,48,175-Uruguay,0.07219235
1203,Egypt,2,48,180-Egypt,0.023292
1204,Portugal,1,49,6-Portugal,0.06670855
1205,Portugal,1,49,12-Portugal,0.04152345
1206,Uruguay,1,49,17-Uruguay,0.12867667
1207,Portugal,1,49,21-Portugal,0.053179346
1208,Portugal,1,49,23-Portugal,0.014627706
1209,Uruguay,1,49,27-Uruguay,0.022408487
1210,Portugal,1,49,31-Portugal,0.028033921000000003
1211,Portugal,1,49,31-Portugal,0.016550375000000003
1212,Uruguay,1,49,39-Uruguay,0.055525202
1213,Uruguay,1,49,39-Uruguay,0.017372018
1214,Portugal,1,49,57-Portugal,0.08677224
1215,Uruguay,1,49,61-Uruguay,0.06990554
1216,Portugal,1,49,67-Portugal,0.03539465
1217,Uruguay,1,49,84-Uruguay,0.021073673
1218,Portugal,2,49,101-Portugal,0.016721865000000002
1219,Portugal,2,49,107-Portugal,0.07041674
1220,Portugal,2,49,108-Portugal,0.07295769
1221,Portugal,2,49,115-Portugal,0.02095877
1222,Uruguay,2,49,118-Uruguay,0.06858704
1223,Portugal,2,49,129-Portugal,0.15860659
1224,Portugal,2,49,135-Portugal,0.014971776000000001
1225,Portugal,2,49,143-Portugal,0.03540897
1226,Portugal,2,49,146-Portugal,0.01055744
1227,Portugal,2,49,158-Portugal,0.025650404
1228,Portugal,2,49,160-Portugal,0.020905629000000002
1229,Portugal,2,49,169-Portugal,0.014821737000000001
1230,Portugal,2,49,175-Portugal,0.032322325
1231,Portugal,2,49,176-Portugal,0.027943958
1232,France,1,50,14-France,0.051602125000000006
1233,France,1,50,19-France,0.76
1234,France,1,50,30-France,0.085187316
1235,Argentina,1,50,31-Argentina,0.017679442
1236,Argentina,1,50,70-Argentina,0.023417085
1237,Argentina,2,50,81-Argentina,0.01805186
1238,Argentina,2,50,81-Argentina,0.26717567000000003
1239,France,2,50,94-France,0.27956757
1240,France,2,50,96-France,0.020494217000000002
1241,France,2,50,101-France,0.087858476
1242,France,2,50,101-France,0.10889359
1243,Argentina,2,50,103-Argentina,0.03406537
1244,Argentina,2,50,103-Argentina,0.012726051
1245,France,2,50,105-France,0.26658016
1246,France,2,50,109-France,0.08393145
1247,Argentina,2,50,116-Argentina,0.0893397
1248,Argentina,2,50,138-Argentina,0.11106466
1249,Argentina,2,50,143-Argentina,0.10464588
1250,Argentina,2,50,151-Argentina,0.027632194000000002
1251,Argentina,2,50,160-Argentina,0.16024162
1252,Argentina,2,50,163-Argentina,0.30094245000000003
1253,Denmark,1,51,3-Denmark,0.0944622
1254,Croatia,1,51,7-Croatia,0.23651879
1255,Croatia,1,51,17-Croatia,0.05382158
1256,Croatia,1,51,29-Croatia,0.029022867
1257,Denmark,1,51,34-Denmark,0.0414306
1258,Denmark,1,51,42-Denmark,0.21372627
1259,Croatia,1,51,46-Croatia,0.032937948
1260,Croatia,1,51,46-Croatia,0.22969599000000002
1261,Croatia,1,51,46-Croatia,0.11815242000000001
1262,Croatia,1,51,51-Croatia,0.026669297
1263,Denmark,1,51,54-Denmark,0.017280197
1264,Croatia,1,51,60-Croatia,0.15785885
1265,Croatia,1,51,69-Croatia,0.08391611
1266,Croatia,2,51,78-Croatia,0.023953473000000003
1267,Denmark,2,51,99-Denmark,0.09539435
1268,Croatia,2,51,115-Croatia,0.019249583
1269,Croatia,2,51,116-Croatia,0.02401718
1270,Denmark,2,51,130-Denmark,0.076743476
1271,Denmark,2,51,136-Denmark,0.045748565000000005
1272,Croatia,2,51,140-Croatia,0.024328034000000002
1273,Croatia,2,51,142-Croatia,0.02083624
1274,Croatia,2,51,149-Croatia,0.04107048
1275,Croatia,2,51,153-Croatia,0.018646244000000003
1276,Denmark,2,51,155-Denmark,0.025926415
1277,Croatia,2,51,164-Croatia,0.018071126
1278,Denmark,2,51,166-Denmark,0.042232554000000005
1279,Denmark,3,51,168-Denmark,0.008902527
1280,Denmark,3,51,169-Denmark,0.03528128
1281,Denmark,3,51,179-Denmark,0.023985568000000002
1282,Croatia,4,51,195-Croatia,0.034984365
1283,Denmark,4,51,197-Denmark,0.030674059000000004
1284,Denmark,4,51,203-Denmark,0.043084707
1285,Croatia,4,51,207-Croatia,0.76
1286,Croatia,4,51,211-Croatia,0.058084853000000006
1287,Croatia,4,51,213-Croatia,0.023938777
